time,VS,HS,TS,IH,IT,IC,OT,OH,OC
2024/1/30 4:00,0,0,1,94.69,15.85,1723,14.11,94.61,568
2024/1/30 4:10,0,0,1,94.32,16.1,2366,14.13,94.95,558
2024/1/30 4:20,0,0,1,94.07,16.28,2961,14.2,94.73,544
2024/1/30 4:30,0,0,1,93.96,16.33,3404,14.24,94.22,538
2024/1/30 4:40,0,0,1,93.96,16.37,3797,14.15,95.18,551
2024/1/30 4:50,1,0,1,94.18,16.1,3023,14.21,95.33,566
2024/1/30 5:00,1,0,1,93.81,16.18,2504,14.06,95.43,557
2024/1/30 5:10,0,0,1,93.41,16.32,2933,14.05,95.57,575
2024/1/30 5:20,0,0,1,93.01,16.44,3476,14.1,95.72,561
2024/1/30 5:30,0,0,1,93.08,16.22,3670,14.18,95.55,558
2024/1/30 5:40,0,0,1,93.11,16.29,2727,14.09,95.51,554
2024/1/30 5:50,0,0,1,92.99,16.48,2607,14.1,95.82,565
2024/1/30 6:00,0,0,1,92.98,16.44,3086,14.15,95.29,554
2024/1/30 6:10,0,0,1,93.47,16.28,3485,14.12,95.58,543
2024/1/30 6:20,0,0,1,93.63,16.15,3671,14.12,95.77,550
2024/1/30 6:30,1,0,1,93.77,15.93,2463,14.18,96.07,641
2024/1/30 6:40,1,0,1,93.6,15.91,2335,14.09,95.91,571
2024/1/30 6:50,0,0,1,93.09,16.03,2715,14.19,95.69,574
2024/1/30 7:00,0,0,1,93.16,16.02,3153,14.14,95.84,563
2024/1/30 7:10,0,0,1,92.92,16,3566,14.14,96.02,557
2024/1/30 7:20,0,0,1,93.29,15.9,3533,14.15,95.99,566
2024/1/30 7:30,1,0,1,93.49,15.74,2607,14.19,96.06,608
2024/1/30 7:40,1,0,1,93.13,15.83,2681,14.14,95.99,567
2024/1/30 7:50,0,0,1,93.28,15.75,2890,14.1,96.08,543
2024/1/30 8:00,0,0,1,93.19,15.71,2694,14.21,95.94,541
2024/1/30 8:10,0,0,1,93.4,15.71,2612,14.29,95.26,538
2024/1/30 8:20,0,0,1,93.48,15.66,2730,14.27,95.52,540
2024/1/30 8:30,0,0,1,93.34,15.62,2950,14.15,96.07,542
2024/1/30 8:40,0,0,1,93.26,15.59,3281,14.19,96.23,544
2024/1/30 8:50,0,0,1,93.18,15.5,3619,14.3,96,547
2024/1/30 9:00,1,1,1,93.99,15.4,3742,14.28,95.69,547
2024/1/30 9:10,1,1,1,95.19,15.02,2574,14.2,96.16,577
2024/1/30 9:20,0,1,1,95.7,14.97,2111,14.32,96.16,649
2024/1/30 9:30,0,1,1,96.1,14.96,2383,14.35,95.81,608
2024/1/30 9:40,0,1,1,96.4,14.94,2676,14.32,95.87,582
2024/1/30 9:50,0,1,1,96.6,14.92,2941,14.42,95.2,553
2024/1/30 10:00,0,0,1,96.82,14.97,3241,14.49,94.65,541
2024/1/30 10:10,1,0,1,96.66,14.81,2925,14.31,95.39,541
2024/1/30 10:20,1,0,1,96.41,14.98,2109,14.26,95.6,553
2024/1/30 10:30,0,0,1,96.01,15.28,2224,14.37,95.22,545
2024/1/30 10:40,0,0,1,95.78,15.54,2494,14.39,95.34,545
2024/1/30 10:50,0,0,1,95.36,15.47,2779,14.4,95.44,548
2024/1/30 11:00,0,1,1,95.95,15.33,3038,14.31,95.75,544
2024/1/30 11:10,1,1,1,96.31,15.15,3275,14.48,95.21,544
2024/1/30 11:20,1,1,1,96.54,14.88,2516,14.51,95.03,544
2024/1/30 11:30,0,1,1,96.71,14.82,2115,14.54,95.04,550
2024/1/30 11:40,0,0,1,96.9,14.81,2380,14.47,95.51,567
2024/1/30 11:50,0,0,1,96.95,14.8,2650,14.42,95.29,545
2024/1/30 12:00,0,0,1,96.29,14.79,2909,14.38,95.64,542
2024/1/30 12:10,0,0,1,95.52,14.85,3168,14.32,95.96,546
2024/1/30 12:20,1,1,1,96.2,14.79,3199,14.53,95.63,546
2024/1/30 12:30,1,1,1,96.76,14.68,2332,14.65,94.57,542
2024/1/30 12:40,0,0,1,97.01,14.78,2183,14.57,94.62,543
2024/1/30 12:50,0,0,1,96.92,14.78,2460,14.41,95.06,545
2024/1/30 13:00,0,0,1,95.69,14.7,2733,14.42,95.12,545
2024/1/30 13:10,0,1,1,95.77,14.75,2957,14.39,95.34,543
2024/1/30 13:20,0,1,1,96.34,14.61,3235,14.4,94.63,539
2024/1/30 13:30,1,1,1,96.73,14.39,2984,14.4,94.44,537
2024/1/30 13:40,1,0,1,97.02,14.33,2115,14.42,94.43,540
2024/1/30 13:50,0,0,1,97.06,14.45,2185,14.38,94.42,560
2024/1/30 14:00,0,0,1,96.36,14.64,2446,14.31,94.7,551
2024/1/30 14:10,0,0,1,96.04,14.93,2687,14.32,94.92,541
2024/1/30 14:20,0,0,1,96,15.17,2918,14.26,95.04,535
2024/1/30 14:30,0,0,1,96.18,15.42,3182,14.26,95.25,533
2024/1/30 14:40,1,0,1,95.87,15.27,3020,14.29,94.99,529
2024/1/30 14:50,1,0,1,95.81,15.11,2205,14.25,95.24,529
2024/1/30 15:00,0,1,1,96.31,15.02,2313,14.3,95.61,555
2024/1/30 15:10,0,1,1,96.73,14.97,2573,14.45,95.06,546
2024/1/30 15:20,0,0,1,96.96,14.85,2830,14.46,94.85,539
2024/1/30 15:30,0,0,1,97.09,14.76,3066,14.43,94.62,538
2024/1/30 15:40,0,0,1,96.57,14.61,3312,14.32,94.91,534
2024/1/30 15:50,1,0,1,95.97,14.46,2612,14.29,94.86,532
2024/1/30 16:00,1,1,1,95.98,14.5,2139,14.32,95.21,545
2024/1/30 16:10,0,1,1,96.58,14.5,2354,14.42,94.57,541
2024/1/30 16:20,0,0,1,96.94,14.5,2612,14.38,94.57,533
2024/1/30 16:30,0,0,1,97.08,14.5,2846,14.41,94.63,532
2024/1/30 16:40,0,0,1,96.46,14.49,3079,14.48,94.41,547
2024/1/30 16:50,1,0,1,95.56,14.52,3300,14.57,94.98,553
2024/1/30 17:00,1,1,1,96.22,14.41,2622,14.67,94.62,545
2024/1/30 17:10,0,1,1,96.75,14.43,2126,14.7,94,542
2024/1/30 17:20,0,0,1,97.27,14.65,2311,14.65,94.34,542
2024/1/30 17:30,0,0,1,97.52,14.86,2580,14.75,93.8,535
2024/1/30 17:40,0,0,1,97.5,15.04,2824,14.72,93.97,532
2024/1/30 17:50,0,0,1,97.38,15.29,3044,14.61,94.71,530
2024/1/30 18:00,1,0,1,97.19,15.53,3263,14.68,94.85,531
2024/1/30 18:10,1,0,1,96.63,15.19,2650,14.7,94.78,541
2024/1/30 18:20,0,0,1,95.85,15.03,2173,14.7,94.97,565
2024/1/30 18:30,0,1,1,95.96,15,2384,14.79,94.76,569
2024/1/30 18:40,0,1,1,96.56,14.9,2623,14.87,94.61,546
2024/1/30 18:50,0,0,1,97,14.89,2859,14.95,94.73,535
2024/1/30 19:00,0,0,1,97.09,14.81,3071,15.21,95,532
2024/1/30 19:10,1,0,1,96.6,14.81,3289,15.6,94.04,531
2024/1/30 19:20,1,0,1,95.81,14.88,3078,15.87,93.06,520
2024/1/30 19:30,0,0,1,95.33,14.93,2808,16.08,92.18,518
2024/1/30 19:40,0,0,1,94.72,14.97,2560,16.06,91.49,519
2024/1/30 19:50,0,0,1,94.34,14.92,2581,16.5,90.75,519
2024/1/30 20:00,0,0,1,94.14,14.91,2931,16.92,89.74,518
2024/1/30 20:10,0,0,1,94.21,14.92,3299,17,89.52,512
2024/1/30 20:20,1,0,1,94.92,14.96,2639,17.14,89.34,504
2024/1/30 20:30,1,0,1,94.66,14.86,2073,17.06,88.81,505
2024/1/30 20:40,0,0,1,94.39,14.9,2307,16.89,89.52,506
2024/1/30 20:50,0,0,1,94.05,14.93,2727,17.22,89.67,506
2024/1/30 21:00,0,0,1,93.41,15.07,3085,17.65,88.11,504
2024/1/30 21:10,1,0,1,94.24,14.98,3134,18.03,86.03,506
2024/1/30 21:20,1,0,1,94.81,14.94,2286,18.37,85.39,506
2024/1/30 21:30,1,0,1,94.33,14.91,2228,18.92,84.15,499
2024/1/30 21:40,1,0,1,93.89,15.2,2380,19.26,82.6,497
2024/1/30 21:50,1,0,1,93.38,15.36,1991,18.53,83.97,537
2024/1/30 22:00,0,0,1,93.83,15.6,1923,18.33,84.46,517
2024/1/30 22:10,0,0,1,94.14,16.01,1931,18.76,84.36,502
2024/1/30 22:20,0,0,1,94.44,16.31,1868,19,82.76,495
2024/1/30 22:30,0,0,1,94.04,17.07,1794,19.07,82.49,493
2024/1/30 22:40,0,0,1,93.56,17.37,1650,18.28,84.03,494
2024/1/30 22:50,0,0,1,94.13,17.34,1751,18.1,84.96,494
2024/1/30 23:00,0,0,1,94.28,17.41,1875,18.41,84.61,490
2024/1/30 23:10,0,0,1,94.56,17.41,1825,18.51,84.46,511
2024/1/30 23:20,0,0,1,94.62,17.57,1887,18.35,84.7,499
2024/1/30 23:30,0,0,1,94.81,17.63,2041,18.54,83.77,520
2024/1/30 23:40,1,0,1,94.57,17.84,1990,19.16,81.77,532
2024/1/30 23:50,1,0,1,94.36,17.95,1925,19.13,81.75,524
2024/1/31 0:00,0,0,1,94.64,18.04,2181,19.01,82.35,532
2024/1/31 0:10,0,0,1,94.57,18.02,2058,19.03,82.66,510
2024/1/31 0:20,1,0,1,94.84,18.1,2220,19.33,80.69,518
2024/1/31 0:30,1,0,1,94.97,18.17,2173,19.73,80.03,506
2024/1/31 0:40,1,0,1,95.08,18.23,2046,20.13,79.2,493
2024/1/31 0:50,1,0,1,95.23,18.11,1921,21.06,76.17,593
2024/1/31 1:00,1,0,1,95.32,18.12,1745,20.96,76.25,877
2024/1/31 1:10,1,0,1,95.22,18.1,1492,21.13,75.79,642
2024/1/31 1:20,0,0,1,95.11,18.17,1338,20.58,76.74,526
2024/1/31 1:30,0,0,1,95.18,18.28,1271,19.96,78.72,610
2024/1/31 1:40,0,0,1,95.26,18.36,1336,19.52,80.15,551
2024/1/31 1:50,0,0,1,95.2,18.47,1449,19.21,81.22,540
2024/1/31 2:00,0,0,1,95.15,18.5,1608,19.18,80.77,537
2024/1/31 2:10,0,0,1,94.75,18.51,1581,20.29,77.43,555
2024/1/31 2:20,0,0,1,94.66,18.64,1633,21.79,72.35,507
2024/1/31 2:30,0,0,1,94.78,18.7,1740,22.07,71.23,513
2024/1/31 2:40,0,0,1,94.77,18.7,1821,20.11,76.91,538
2024/1/31 2:50,1,0,1,94.29,18.7,1677,19.46,79.09,587
2024/1/31 3:00,1,0,1,94,18.73,1575,18.95,81.49,515
2024/1/31 3:10,1,0,1,94.07,18.82,1489,18.24,84,515
2024/1/31 3:20,1,0,1,93.68,18.77,1203,17.44,87.45,494
2024/1/31 3:30,1,0,1,93.12,18.68,837,16.91,89.51,498
2024/1/31 3:40,1,0,1,92.57,18.58,708,16.32,90.46,536
2024/1/31 3:50,1,0,1,92.16,18.47,682,15.81,91.5,557
2024/1/31 4:00,1,0,1,91.81,18.35,657,15.31,92.57,579
2024/1/31 4:10,1,0,1,91.62,18.25,638,14.96,93.28,602
2024/1/31 4:20,1,0,1,91.44,18.09,633,14.63,93.64,601
2024/1/31 4:30,1,0,1,91.22,17.99,643,14.31,94.11,602
2024/1/31 4:40,1,0,1,91.02,17.87,635,14.12,94.37,609
2024/1/31 4:50,1,0,1,91.13,17.78,619,13.99,94.76,605
2024/1/31 5:00,1,0,1,91.21,17.68,617,14.05,94.69,609
2024/1/31 5:10,1,0,1,91.04,17.58,618,13.74,94.37,601
2024/1/31 5:20,1,0,1,90.73,17.48,610,13.49,94.67,585
2024/1/31 5:30,1,0,1,90.45,17.37,614,13.28,95.02,588
2024/1/31 5:40,1,0,1,90.37,17.28,612,13.14,95.31,595
2024/1/31 5:50,1,0,1,90.43,17.18,606,12.99,95.41,595
2024/1/31 6:00,1,0,1,90.17,17.1,605,12.86,95.48,599
2024/1/31 6:10,1,0,1,90.11,16.98,607,12.75,95.53,598
2024/1/31 6:20,1,0,1,90.13,16.9,602,12.64,95.72,598
2024/1/31 6:30,1,0,1,90.03,16.84,606,12.57,95.76,596
2024/1/31 6:40,1,0,1,89.88,16.78,605,12.46,95.78,593
2024/1/31 6:50,1,0,1,90.08,16.7,602,12.43,95.92,593
2024/1/31 7:00,1,0,1,89.97,16.63,601,12.37,95.9,593
2024/1/31 7:10,1,0,1,89.76,16.54,605,12.2,95.84,597
2024/1/31 7:20,1,0,1,89.63,16.46,605,12.06,95.93,606
2024/1/31 7:30,1,0,1,89.52,16.36,608,11.95,95.93,611
2024/1/31 7:40,1,0,1,89.39,16.28,607,11.83,95.99,611
2024/1/31 7:50,1,0,1,89.63,16.2,597,11.86,96.1,607
2024/1/31 8:00,1,0,1,89.67,16.13,598,11.79,96.12,608
2024/1/31 8:10,1,0,1,89.71,16.09,601,11.73,96.07,609
2024/1/31 8:20,1,0,1,89.74,16,601,11.57,96.04,612
2024/1/31 8:30,1,0,1,89.65,15.92,600,11.54,96.21,615
2024/1/31 8:40,1,0,1,89.68,15.89,601,11.6,96.36,616
2024/1/31 8:50,1,0,1,89.78,15.85,604,11.59,96.29,607
2024/1/31 9:00,1,0,1,89.69,15.78,604,11.51,96.2,603
2024/1/31 9:10,1,0,1,89.74,15.71,603,11.47,96.29,599
2024/1/31 9:20,1,0,1,90.06,15.7,607,11.49,96.4,598
2024/1/31 9:30,1,0,1,90.08,15.62,606,11.46,96.4,601
2024/1/31 9:40,1,0,1,89.94,15.59,602,11.4,96.34,602
2024/1/31 9:50,1,0,1,89.95,15.51,599,11.36,96.33,600
2024/1/31 10:00,1,0,1,89.85,15.5,598,11.28,96.39,597
2024/1/31 10:10,1,0,1,90.07,15.46,602,11.25,96.46,599
2024/1/31 10:20,1,0,1,89.97,15.4,600,11.2,96.43,602
2024/1/31 10:30,1,0,1,89.76,15.36,598,11.15,96.44,600
2024/1/31 10:40,1,0,1,89.78,15.3,598,11.09,96.45,602
2024/1/31 10:50,1,0,1,89.6,15.22,596,11,96.33,603
2024/1/31 11:00,1,0,1,89.37,15.16,597,10.9,96.28,604
2024/1/31 11:10,1,0,1,89.7,15.12,604,10.85,96.36,608
2024/1/31 11:20,1,0,1,89.9,15.1,605,10.9,96.51,611
2024/1/31 11:30,1,0,1,89.53,15.01,599,10.77,96.44,611
2024/1/31 11:40,1,0,1,89.49,14.98,598,10.71,96.43,611
2024/1/31 11:50,1,0,1,89.63,14.91,603,10.63,96.36,611
2024/1/31 12:00,1,0,1,89.64,14.9,604,10.61,96.37,611
2024/1/31 12:10,1,0,1,89.77,14.87,602,10.63,96.44,607
2024/1/31 12:20,1,0,1,89.91,14.81,603,10.68,96.48,601
2024/1/31 12:30,1,0,1,90.18,14.8,606,10.75,96.52,598
2024/1/31 12:40,1,0,1,90.42,14.8,604,10.8,96.56,596
2024/1/31 12:50,1,0,1,90.46,14.77,593,10.76,96.6,595
2024/1/31 13:00,1,0,1,90.31,14.71,591,10.73,96.62,592
2024/1/31 13:10,1,0,1,90.18,14.7,590,10.6,96.53,593
2024/1/31 13:20,1,0,1,90.24,14.69,593,10.54,96.49,595
2024/1/31 13:30,1,0,1,90.3,14.63,594,10.6,96.66,594
2024/1/31 13:40,1,0,1,90.48,14.61,598,10.89,96.95,590
2024/1/31 13:50,1,0,1,91.22,14.69,600,11.21,97.07,578
2024/1/31 14:00,1,0,1,91.64,14.7,600,11.41,97.15,568
2024/1/31 14:10,1,0,1,91.99,14.71,599,11.63,97.26,552
2024/1/31 14:20,1,0,1,91.89,14.72,598,11.6,96.91,546
2024/1/31 14:30,1,0,1,91.98,14.78,602,11.6,96.95,549
2024/1/31 14:40,1,0,1,92.01,14.8,603,11.52,97.02,557
2024/1/31 14:50,1,0,1,91.96,14.8,603,11.49,97.08,562
2024/1/31 15:00,1,0,1,91.55,14.73,592,11.33,96.92,562
2024/1/31 15:10,1,0,1,91.11,14.7,590,11.08,96.77,563
2024/1/31 15:20,1,0,1,90.9,14.68,589,10.91,96.67,565
2024/1/31 15:30,1,0,1,90.44,14.6,587,10.72,96.6,569
2024/1/31 15:40,1,0,1,90.15,14.58,584,10.6,96.62,574
2024/1/31 15:50,1,0,1,90.31,14.5,578,10.49,96.69,577
2024/1/31 16:00,1,0,1,89.91,14.43,574,10.47,96.71,580
2024/1/31 16:10,1,0,1,90.02,14.4,570,10.49,96.75,583
2024/1/31 16:20,1,0,1,90.11,14.4,573,10.57,96.75,585
2024/1/31 16:30,1,0,1,90.42,14.36,575,10.66,96.67,582
2024/1/31 16:40,1,0,1,90.41,14.32,576,10.79,96.64,582
2024/1/31 16:50,1,0,1,90.83,14.34,574,11.08,96.68,577
2024/1/31 17:00,1,0,1,91.53,14.4,577,11.48,96.6,562
2024/1/31 17:10,1,0,1,92.47,14.47,582,12.32,96.73,544
2024/1/31 17:20,0,0,1,93.05,14.57,589,13.25,95.64,544
2024/1/31 17:30,0,0,1,93.37,14.73,609,13.89,93.86,544
2024/1/31 17:40,0,0,1,93.53,14.9,674,14.35,91.26,554
2024/1/31 17:50,0,0,1,93.8,15.09,796,15.05,89.69,556
2024/1/31 18:00,0,0,1,93.82,15.18,886,15.59,84.97,551
2024/1/31 18:10,0,0,1,94.17,15.43,1003,16.06,83.32,545
2024/1/31 18:20,0,0,1,94.11,15.61,1064,16.83,76.24,548
2024/1/31 18:30,0,0,1,93.65,15.72,1050,17.21,76.61,550
2024/1/31 18:40,0,0,1,93.16,16.01,1043,17.28,74.02,515
2024/1/31 18:50,1,0,1,92.87,16.19,1028,17.61,70.06,516
2024/1/31 19:00,1,0,1,92.1,16.26,990,17.46,71.51,500
2024/1/31 19:10,1,0,1,91.39,16.42,977,18.09,67.06,508
2024/1/31 19:20,1,0,1,90.78,16.7,958,18.82,61.73,493
2024/1/31 19:30,1,0,1,90.52,16.81,930,19.04,59.99,482
2024/1/31 19:40,1,0,1,88.46,16.76,883,19.46,55.59,482
2024/1/31 19:50,1,1,1,86.38,16.72,831,19.89,54.54,478
2024/1/31 20:00,1,1,1,84.09,16.72,783,20.16,52.89,470
2024/1/31 20:10,1,1,1,83.21,16.79,746,20.05,51.09,468
2024/1/31 20:20,1,1,1,81.73,16.8,727,20.46,51.06,470
2024/1/31 20:30,1,1,1,80.84,16.91,704,20.65,51.43,467
2024/1/31 20:40,1,1,1,80.4,16.99,671,21.06,52.44,463
2024/1/31 20:50,1,1,1,79.75,17.08,658,21.21,53.31,458
2024/1/31 21:00,1,1,1,79.14,17.18,634,21.28,51.18,497
2024/1/31 21:10,1,1,1,77.53,17.28,618,21.79,50.01,498
2024/1/31 21:20,1,1,1,76.82,17.42,604,21.86,51.84,495
2024/1/31 21:30,1,1,1,76.6,17.56,592,22.24,51.68,483
2024/1/31 21:40,1,1,1,76.09,17.67,581,22.53,48.53,468
2024/1/31 21:50,1,1,1,74.44,17.78,569,22.88,48.49,470
2024/1/31 22:00,1,1,1,72.95,17.94,558,23.15,43.71,459
2024/1/31 22:10,1,1,1,69.58,18.01,550,23.37,42.21,454
2024/1/31 22:20,1,1,1,65.95,18.11,552,23.4,39.23,442
2024/1/31 22:30,1,1,1,63.92,18.21,544,23.58,39.47,438
2024/1/31 22:40,1,1,1,61.89,18.33,534,23.85,38.08,437
2024/1/31 22:50,1,1,1,60.31,18.4,533,24.13,37.83,437
2024/1/31 23:00,1,1,1,60.64,18.49,533,23.96,37.84,438
2024/1/31 23:10,1,1,1,60.04,18.6,527,24.22,36.32,437
2024/1/31 23:20,1,1,1,57.65,18.7,523,24.28,34.64,434
2024/1/31 23:30,1,1,1,57.28,18.75,524,24.43,35.05,434
2024/1/31 23:40,1,1,1,57.79,18.81,528,24.52,35.68,436
2024/1/31 23:50,1,1,1,57.96,18.87,536,24.91,37.68,435
2024/2/1 0:00,1,1,1,58.59,18.93,530,24.77,37.38,434
2024/2/1 0:10,1,1,1,58.23,19,526,24.84,36.58,430
2024/2/1 0:20,1,1,1,56.57,19.07,527,25.05,34.77,458
2024/2/1 0:30,1,1,1,55.87,19.1,527,25.33,34.65,439
2024/2/1 0:40,1,1,1,55.78,19.15,526,25.24,35.09,433
2024/2/1 0:50,1,1,1,56.87,19.25,532,25.27,35.52,429
2024/2/1 1:00,1,1,1,57.63,19.35,608,25.51,36.1,429
2024/2/1 1:10,1,1,1,56.46,19.47,620,25.56,35.78,429
2024/2/1 1:20,1,1,1,57.2,19.54,580,25.61,35.3,429
2024/2/1 1:30,1,1,1,56.37,19.66,591,25.72,35.37,428
2024/2/1 1:40,1,1,1,55.4,19.72,574,26.06,35.41,428
2024/2/1 1:50,1,1,1,56.7,19.84,561,26.76,35.81,427
2024/2/1 2:00,1,1,1,58.35,19.92,626,26.73,35.3,425
2024/2/1 2:10,1,1,1,53.28,19.8,555,26.66,39.76,426
2024/2/1 2:20,1,1,1,55.13,19.78,532,26.31,41,428
2024/2/1 2:30,1,1,1,58.52,19.72,541,25.59,42.33,428
2024/2/1 2:40,1,1,1,62.52,19.7,556,22.41,53.52,433
2024/2/1 2:50,1,1,1,70.14,19.62,652,20.65,58.27,441
2024/2/1 3:00,1,1,1,79.85,19.52,827,19.64,61.01,447
2024/2/1 3:10,1,1,1,84.92,19.37,965,18.78,63.74,454
2024/2/1 3:20,1,1,1,82.65,19.15,806,17.74,67.08,465
2024/2/1 3:30,1,1,1,81.78,18.95,663,16.65,72.12,475
2024/2/1 3:40,1,1,1,83.12,18.78,612,15.72,77.7,486
2024/2/1 3:50,1,1,1,83.76,18.61,611,15.03,80.86,499
2024/2/1 4:00,1,1,1,84.09,18.45,612,14.51,83.29,510
2024/2/1 4:10,1,1,1,84.4,18.28,616,13.94,85.46,519
2024/2/1 4:20,1,1,1,84.64,18.1,625,13.56,87.07,531
2024/2/1 4:30,1,1,1,84.69,17.95,624,13.17,88.33,534
2024/2/1 4:40,1,1,1,84.69,17.78,621,12.9,88.95,536
2024/2/1 4:50,1,1,1,84.82,17.64,623,12.61,90.14,537
2024/2/1 5:00,1,1,1,84.87,17.48,621,12.47,90.85,538
2024/2/1 5:10,1,1,1,84.78,17.36,620,12.3,91.04,537
2024/2/1 5:20,1,1,1,85.02,17.22,627,12.15,91.63,549
2024/2/1 5:30,1,1,1,85.14,17.09,631,12.04,92.03,565
2024/2/1 5:40,1,1,1,85.26,16.97,630,11.9,92.46,573
2024/2/1 5:50,1,1,1,85.47,16.88,629,11.82,92.7,575
2024/2/1 6:00,1,1,1,85.55,16.78,632,11.76,93.06,580
2024/2/1 6:10,1,1,1,85.62,16.7,633,11.75,93.31,585
2024/2/1 6:20,1,0,1,85.95,16.62,635,11.78,93.43,587
2024/2/1 6:30,1,0,1,86.22,16.6,635,11.97,93.75,590
2024/2/1 6:40,1,0,1,86.68,16.57,637,12.15,93.86,592
2024/2/1 6:50,1,0,1,87.03,16.52,642,12.26,93.98,592
2024/2/1 7:00,1,0,1,87.28,16.5,643,12.37,94.06,596
2024/2/1 7:10,1,0,1,87.63,16.5,641,12.46,94.08,596
2024/2/1 7:20,1,0,1,87.93,16.46,643,12.62,93.82,592
2024/2/1 7:30,1,0,1,88.14,16.45,645,12.69,93.58,582
2024/2/1 7:40,1,0,1,88.42,16.41,650,12.7,94.05,582
2024/2/1 7:50,1,0,1,88.63,16.4,648,12.7,94.27,584
2024/2/1 8:00,1,0,1,88.74,16.4,649,12.71,94.46,587
2024/2/1 8:10,1,0,1,88.94,16.38,649,12.63,94.5,587
2024/2/1 8:20,1,0,1,88.96,16.31,655,12.48,94.53,589
2024/2/1 8:30,1,0,1,88.77,16.29,649,12.34,94.54,590
2024/2/1 8:40,1,0,1,88.69,16.22,648,12.2,94.62,592
2024/2/1 8:50,1,0,1,88.65,16.2,651,12.12,94.83,600
2024/2/1 9:00,1,0,1,88.58,16.12,650,12.07,94.93,608
2024/2/1 9:10,1,0,1,88.69,16.1,652,12.08,95.13,611
2024/2/1 9:20,1,0,1,88.8,16.09,647,12.18,95.3,612
2024/2/1 9:30,1,0,1,89,16.05,646,12.29,95.34,612
2024/2/1 9:40,1,0,1,89.18,16,650,12.28,95.35,613
2024/2/1 9:50,1,0,1,89.27,16,652,12.36,95.38,614
2024/2/1 10:00,1,0,1,89.44,16,652,12.4,95.41,613
2024/2/1 10:10,1,0,1,89.61,16,654,12.47,95.53,614
2024/2/1 10:20,1,0,1,89.81,15.99,659,12.52,95.56,613
2024/2/1 10:30,1,0,1,89.97,15.99,660,12.64,95.62,611
2024/2/1 10:40,1,0,1,90.12,15.99,663,12.69,95.66,607
2024/2/1 10:50,1,0,1,90.21,15.97,670,12.66,95.63,607
2024/2/1 11:00,1,0,1,90.18,15.91,675,12.54,95.31,608
2024/2/1 11:10,1,0,1,90.14,15.9,674,12.4,95.44,605
2024/2/1 11:20,1,0,1,89.97,15.9,671,12.4,95.68,605
2024/2/1 11:30,1,0,1,90.1,15.89,673,12.4,95.66,608
2024/2/1 11:40,1,0,1,90.09,15.85,675,12.42,95.77,612
2024/2/1 11:50,1,0,1,90.21,15.81,679,12.47,95.66,617
2024/2/1 12:00,1,0,1,90.17,15.8,673,12.39,95.34,611
2024/2/1 12:10,1,0,1,89.97,15.79,673,12.31,95.55,610
2024/2/1 12:20,1,0,1,90.05,15.73,670,12.17,95.53,614
2024/2/1 12:30,1,0,1,89.78,15.7,676,11.99,95.52,620
2024/2/1 12:40,1,0,1,89.36,15.65,672,11.83,95.24,616
2024/2/1 12:50,1,0,1,89.1,15.6,666,11.7,95.26,616
2024/2/1 13:00,1,0,1,89.11,15.55,660,11.7,95.52,620
2024/2/1 13:10,1,0,1,89,15.5,657,11.74,95.56,622
2024/2/1 13:20,1,0,1,89.41,15.5,655,11.97,95.71,621
2024/2/1 13:30,1,0,1,89.92,15.5,661,12.02,95.63,619
2024/2/1 13:40,1,0,1,89.85,15.46,666,11.87,95.47,614
2024/2/1 13:50,1,0,1,89.61,15.4,667,11.7,95.58,614
2024/2/1 14:00,1,0,1,89.33,15.39,663,11.56,95.58,615
2024/2/1 14:10,1,0,1,89.29,15.32,661,11.46,95.83,618
2024/2/1 14:20,1,0,1,89.22,15.3,661,11.41,95.89,621
2024/2/1 14:30,1,0,1,89.12,15.26,661,11.21,95.76,619
2024/2/1 14:40,1,0,1,88.72,15.2,657,11.07,95.84,615
2024/2/1 14:50,1,0,1,88.78,15.19,658,11,95.94,616
2024/2/1 15:00,1,0,1,88.7,15.11,661,10.91,96.01,620
2024/2/1 15:10,1,0,1,88.58,15.07,659,10.86,96.04,623
2024/2/1 15:20,1,0,1,88.5,15,655,10.83,95.97,626
2024/2/1 15:30,1,0,1,88.56,14.98,652,10.98,96.04,625
2024/2/1 15:40,1,0,1,88.96,14.99,648,11.28,96.17,623
2024/2/1 15:50,1,0,1,89.49,14.99,654,11.49,96.21,618
2024/2/1 16:00,1,0,1,89.93,14.99,657,11.73,96.28,617
2024/2/1 16:10,1,0,1,90.49,15.04,672,12.04,96.14,618
2024/2/1 16:20,1,0,1,90.98,15.09,679,12.37,95.59,617
2024/2/1 16:30,1,0,1,91.35,15.1,678,12.68,95.77,623
2024/2/1 16:40,1,0,1,91.67,15.17,679,13.12,95.79,629
2024/2/1 16:50,0,0,1,91.98,15.26,685,13.61,95.39,616
2024/2/1 17:00,0,0,1,92.49,15.35,714,14.08,94.71,605
2024/2/1 17:10,0,0,1,92.58,15.44,729,14.42,94.33,596
2024/2/1 17:20,0,0,1,92.83,15.53,763,14.67,94.02,578
2024/2/1 17:30,0,0,1,92.96,15.61,776,14.88,93.96,577
2024/2/1 17:40,0,0,1,93.05,15.7,798,15.36,93.33,576
2024/2/1 17:50,0,0,1,93.1,15.78,824,15.61,93.25,575
2024/2/1 18:00,0,0,1,93.22,15.85,882,15.67,92.52,559
2024/2/1 18:10,0,0,1,93.3,15.9,936,15.63,89.04,543
